circRNA	cow-liver-K024	cow-testis-adult-1	cow-liver-K001	pig-testis-Testis-31	pig-testis-Testis-73	cow-testis-adult-2	pig-liver-old-1	pig-liver-young-1	pig-testis-Testis-91	cow-liver-B005	pig-testis-Testis-54	cow-testis-neonat-2	cow-testis-neonat-1	cow-liver-K018	cow-liver-B028	cow-testis-neonat-3	pig-liver-old-2	cow-testis-adult-3	pig-testis-Testis-05	pig-testis-Testis-65	cow-liver-K006	cow-liver-K011	cow-liver-B008	pig-testis-Testis-16	cow-liver-B022	cow-liver-K013	cow-liver-B004	pig-liver-young-2	cow-liver-B027
6:109003923-109004541:-	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:109117106-109141734:-	0	0	0	15	0	0	0	0	12	0	0	0	0	0	0	0	0	0	17	0	0	0	0	8	0	0	0	0	0
6:109117106-109150901:-	0	0	0	25	0	0	0	0	0	0	7	0	0	0	0	0	0	0	11	0	0	0	0	8	0	0	0	0	0
6:109117106-109171834:-	0	0	0	32	22	0	0	0	36	0	21	0	0	0	0	0	0	0	22	16	0	0	0	21	0	0	0	0	0
6:109131968-109141734:-	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:109131968-109150901:-	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:109131968-109171834:-	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
6:109139461-109171834:-	0	0	0	8	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
6:109149042-109171834:-	0	0	0	10	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
6:109165679-109171834:-	0	0	0	20	0	0	6	0	6	0	0	0	0	0	0	0	8	0	11	0	0	0	0	8	0	0	0	0	0
6:110724754-110733479:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
6:110724754-110758296:-	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:110732390-110758296:-	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:110753544-110758296:-	0	0	0	71	7	0	0	14	15	0	24	0	0	0	0	0	14	0	22	9	0	0	0	10	0	0	0	0	0
6:110753544-110779333:-	0	0	0	60	8	0	0	0	9	0	23	0	0	0	0	0	6	0	21	0	0	0	0	14	0	0	0	0	0
6:110753544-110786762:-	0	0	0	29	9	0	0	0	13	0	30	0	0	0	0	0	0	0	21	14	0	0	0	11	0	0	0	0	0
6:110781714-110787609:-	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:110809476-110819629:+	0	0	0	33	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	7	0	0	0	0	0
6:110809476-110834070:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:110866623-110892394:+	0	0	0	20	33	0	0	15	30	0	23	0	0	0	0	0	0	0	39	33	0	0	0	26	0	0	0	14	0
6:110874708-110892394:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
6:110880571-110881201:+	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
6:110880571-110892394:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:110890244-110892394:+	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:110921422-110950014:+	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:111194546-111206848:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
6:111370910-111377567:-	0	0	7	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	9	0	0	0	6
6:112429887-112442415:-	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
6:113406638-113407374:+	6	0	0	0	0	31	0	0	0	0	0	8	0	0	9	0	0	25	0	0	0	0	0	0	0	0	0	0	0
6:113406638-113483644:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
6:114339141-114415690:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
6:114721531-114724381:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:115000129-115000687:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
6:115422370-115426309:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
6:115537830-115574834:-	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:115649332-115655482:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
6:115649332-115661090:-	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:115694631-115707490:-	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0
6:115711236-115760548:-	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
6:115718765-115736411:-	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:115732725-115735842:-	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:115740726-115760548:-	0	0	0	47	0	0	0	0	28	0	23	0	0	0	0	0	12	0	43	17	0	0	0	23	0	0	0	34	0
6:115759467-115774935:-	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
6:115843958-115854892:-	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:115874232-115882816:+	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:115874232-115897094:+	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:115954026-115970249:+	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:115968583-115970249:+	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
6:116070963-116082515:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
6:116070963-116082518:-	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:116105402-116105648:-	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
6:116201633-116209298:-	19	0	6	0	0	15	0	0	0	29	0	23	23	27	30	33	0	13	0	0	18	12	26	0	23	21	36	0	13
6:116520519-116522535:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:116661388-116664763:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:116661388-116667023:-	0	98	0	0	0	300	0	0	0	0	0	25	13	0	0	22	0	192	0	0	0	0	0	0	0	6	0	0	0
6:116661388-116685495:-	0	22	0	0	0	44	0	0	0	0	0	0	13	0	0	8	0	24	0	0	0	0	0	0	0	0	0	0	0
6:116673625-116685495:-	0	0	0	0	0	15	0	0	0	0	0	7	6	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
6:116682889-116685495:-	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:116849096-116850256:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
6:117101145-117178085:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
6:117177945-117202212:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
6:117942102-117948715:-	0	0	0	14	0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
6:117942102-117975017:-	0	0	0	14	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	10	0	0	0	0	0
6:119404112-119425363:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
6:119793610-119803245:-	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:120469875-120482663:+	0	0	0	6	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:12048762-12072125:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
6:12056132-12072125:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
6:120676985-120681756:+	0	0	0	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:120676985-120794885:+	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
6:12081611-12085956:+	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:12081611-12088168:+	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:12085352-12085956:+	0	0	0	140	19	0	0	0	28	0	30	0	0	0	0	0	0	0	44	20	0	0	0	12	0	0	0	0	0
6:120911106-120911780:+	0	0	0	65	17	0	10	0	30	0	21	0	0	0	0	0	8	0	41	16	0	0	0	16	0	0	0	12	0
6:12234386-12236356:+	0	0	0	33	32	0	20	8	33	0	27	0	0	0	0	0	15	0	21	29	0	0	0	16	0	0	0	0	0
6:12234386-12237082:+	0	0	0	0	0	0	7	25	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
6:12234386-12252148:+	0	0	0	24	96	0	118	206	74	0	78	0	0	0	0	0	165	0	78	77	0	0	0	78	0	0	0	75	0
6:12234386-12333002:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
6:12406936-12435818:-	0	31	0	0	0	65	0	0	0	0	0	7	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0
6:125976380-125989169:+	0	0	0	49	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:125976380-125994526:+	0	0	0	18	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:12700468-12713457:+	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
6:12704997-12713457:+	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:128884546-128885303:+	0	0	0	90	56	0	0	0	45	0	28	0	0	0	0	0	0	0	62	50	0	0	0	29	0	0	0	0	0
6:129225865-129238963:-	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:129230644-129238963:-	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:129543187-129553054:-	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:12974649-12975027:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:129756750-129764385:+	0	0	0	9	0	0	0	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
6:12981403-12981751:-	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
6:13100211-13101091:-	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
6:13105852-13123467:+	0	0	0	16	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:13132377-13134026:+	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:13138871-13141246:+	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:13145270-13151869:+	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
6:13157401-13158249:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:13197840-13200745:+	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:13214837-13216077:+	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:13248248-13260546:-	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:13339866-13342137:+	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:13517889-13522471:-	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:135291961-135296176:+	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:135291964-135296176:+	0	0	0	14	8	0	0	0	7	0	7	0	0	0	0	0	0	0	8	0	0	0	0	13	0	0	0	0	0
6:135295035-135296176:+	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:135296823-135299462:+	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:135297630-135313598:+	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:135297630-135317294:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:135454387-135493279:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
6:135480351-135493279:-	0	0	0	16	11	0	0	0	6	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0
6:135487967-135491062:-	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:135487967-135493279:-	0	0	0	20	8	0	0	21	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	13	0
6:13551789-13559072:+	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:135562636-135564411:+	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:135562636-135570057:+	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:135569386-135570057:+	0	0	0	84	18	0	12	0	15	0	17	0	0	0	0	0	20	0	22	12	0	0	0	12	0	0	0	0	0
6:135572531-135575460:+	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:13559897-13566223:+	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:13559897-13568869:+	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
6:135651326-135660627:+	0	0	0	0	27	0	0	18	20	0	26	0	0	0	0	0	10	0	20	24	0	0	0	21	0	0	0	0	0
6:13568694-13574652:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
6:135719849-135735994:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
6:13573701-13577407:+	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:137426308-137454014:-	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:137440179-137454014:-	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:137441859-137454014:-	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:137495205-137504099:-	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:137495205-137512865:-	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:137555741-137556514:-	0	0	0	50	8	0	0	0	7	0	16	0	0	0	0	0	0	0	12	8	0	0	0	9	0	0	0	0	0
6:137555741-137568327:-	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:137561729-137571525:-	0	0	0	53	8	0	0	0	17	0	25	0	0	0	0	0	0	0	58	12	0	0	0	20	0	0	0	32	0
6:137566414-137571525:-	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:137568063-137571525:-	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:138796081-138799269:-	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:138825050-138901653:-	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:138880003-138901653:-	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
6:138964558-139044173:+	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
6:138964558-139081568:+	0	0	0	36	20	0	0	0	18	0	14	0	0	0	0	0	0	0	16	17	0	0	0	11	0	0	0	0	0
6:138969994-139081568:+	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:14091275-14098679:-	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:14161081-14199845:-	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:14190792-14218304:-	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:14190792-14307337:-	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
6:142463751-142468767:-	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
6:1424645-1472876:-	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:142559833-142567926:+	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:142559833-142574258:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:142559833-142602446:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:142567859-142580485:+	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:142567859-142584565:+	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:142567859-142602446:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
6:142580353-142596844:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
6:142675741-142679797:+	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:142679667-142688806:+	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:144161907-144167900:+	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:1446262-1453111:-	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:145452261-145456390:+	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:145452261-145476577:+	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:145452261-145491770:+	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:145563070-145570512:+	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:145693884-145704483:+	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:145693884-145725523:+	0	0	0	35	0	0	0	0	26	0	27	0	0	0	0	0	0	0	37	16	0	0	0	19	0	0	0	0	0
6:145693884-145730799:+	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:14573359-14574976:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
6:1466440-1472876:-	0	0	0	86	23	0	0	12	28	0	26	0	0	0	0	0	8	0	23	14	0	0	0	0	0	0	0	28	0
6:14670095-14678710:-	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:14670095-14694080:-	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:14749212-14783640:-	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:147507385-147540358:+	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:147509419-147521805:+	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:147525290-147540358:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
6:148878001-148880442:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
6:14895771-14897526:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:149650149-149666969:-	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:149811359-149821093:+	0	0	0	7	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:149892340-149901070:+	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:14991446-14994458:-	0	0	0	16	0	0	0	0	9	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
6:149980706-149982958:-	0	0	0	40	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	33	0
6:150277436-150281624:-	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:150277436-150282983:-	0	0	0	91	16	0	0	0	39	0	19	0	0	0	0	0	0	0	36	13	0	0	0	14	0	0	0	12	0
6:150318007-150327395:-	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:150405000-150496440:-	0	0	0	0	7	0	0	0	10	0	10	0	0	0	0	0	0	0	21	0	0	0	0	24	0	0	0	0	0
6:150442267-150465449:-	0	0	0	14	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	8	0	0	0	9	0	0	0	0	0
6:150442267-150496440:-	0	0	0	9	15	0	0	0	40	0	33	0	0	0	0	0	0	0	43	20	0	0	0	30	0	0	0	0	0
6:150476845-150491511:-	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:150476845-150496440:-	0	0	0	114	13	0	0	0	55	0	42	0	0	0	0	0	0	0	65	18	0	0	0	46	0	0	0	0	0
6:150483588-150496440:-	0	0	0	42	6	0	0	0	23	0	10	0	0	0	0	0	0	0	22	7	0	0	0	0	0	0	0	0	0
6:150524916-150530699:-	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:150621759-150639125:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:150621759-150649637:+	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:150888519-150891132:-	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
6:150888519-151023867:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
6:150916176-151023867:-	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
6:150941875-151023867:-	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:152232870-152245470:+	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6:152679870-152682554:-	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
