circRNA	pig-liver-young-1	pig-liver-old1	pig-testis-5	cow-liver-K001	cow-testis-adult2	cow-testis-neonat1	cow-liver-K006	pig-testis-54	cow-liver-B004	cow-liver-K013	pig-testis-31	cow-liver-B028	cow-liver-K018	pig-liver-old2	cow-testis-neonat3	cow-liver-B005	cow-liver-B022	cow-liver-K024	cow-liver-B008	cow-liver-K011	cow-testis-adult1	pig-liver-young-2	cow-liver-B027	cow-testis-neonat2	cow-testis-adult3
13:7165600-7238335:-	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13:7185712-7238335:-	0	0	0	0	8	15	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
13:77256085-77271195:-	0	0	0	38	10	98	33	0	35	42	0	35	39	0	66	31	40	49	30	42	8	0	46	57	10
13:79523859-79532609:-	0	0	0	0	13	26	0	0	0	0	0	0	0	0	25	0	0	0	0	0	7	0	0	20	0
14:16463534-16475390:+	0	0	0	0	15	13	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	9
14:16668655-16693043:-	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:16674013-16693043:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
14:16685368-16693043:-	0	0	0	0	8	22	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	7	6
14:16724508-16733391:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
14:19363026-19373709:-	0	0	0	0	9	15	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	8	8
14:2686958-2687598:+	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
14:27168841-27171280:-	0	0	0	23	0	0	12	0	15	21	0	15	19	0	10	12	27	33	10	21	0	0	27	0	0
14:2906919-2932210:+	0	0	0	13	25	40	0	0	17	7	0	33	9	0	53	0	14	10	9	11	23	0	13	35	24
14:2906919-2944296:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
14:3013268-3018533:+	0	0	0	0	9	15	0	0	0	0	0	0	0	0	15	0	0	0	0	9	0	0	0	8	7
14:31009613-31023853:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
14:31153593-31168899:-	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:31241334-31248244:+	0	0	0	0	0	24	0	0	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	14	0
14:31256582-31279395:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
14:31269088-31279395:+	0	0	0	0	46	36	0	0	6	0	0	0	0	0	28	0	0	0	0	8	13	0	7	18	33
14:31277299-31279395:+	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:3242379-3257051:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
14:32599249-32647014:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:37013515-37056161:-	0	0	0	0	9	49	0	0	0	0	0	0	0	0	38	0	0	0	0	0	15	0	0	40	19
14:43679270-43680159:+	0	0	0	0	12	10	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	12	6
14:56004405-56016939:-	0	0	0	0	7	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	11	0
14:56275161-56277729:+	0	0	0	0	0	10	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	9	0
14:57168025-57244048:+	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:57882136-57906266:-	0	0	0	0	41	19	0	0	0	0	0	0	0	0	10	0	0	0	0	0	25	0	0	11	30
14:57882136-57921882:-	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:57906113-57921882:-	0	0	0	0	0	6	0	0	0	6	0	9	0	0	6	0	0	0	8	8	0	0	6	0	0
14:60170004-60177587:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
14:60170004-60193334:+	0	0	0	17	0	0	13	0	0	28	0	7	13	0	0	9	22	45	15	27	0	0	6	0	0
14:60175681-60193334:+	0	0	0	23	0	0	35	0	32	26	0	25	18	0	0	20	49	43	30	22	0	0	32	0	0
14:60190646-60193334:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
14:60626601-60633347:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
14:64230009-64239065:+	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	13
14:6423218-6490412:-	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:64312404-64328019:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:6442070-6490412:-	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:6454274-6471967:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
14:6454274-6490412:-	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	19
14:64616771-64620000:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6
14:6465767-6490412:-	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	23
14:64889070-64934528:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
14:65111369-65196317:-	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
14:65514288-65537065:+	0	0	0	0	0	25	0	0	0	0	0	6	0	0	11	0	0	0	0	0	0	0	6	15	6
14:65514288-65562382:+	0	0	0	0	8	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
14:65643400-65699457:+	0	0	0	0	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6
14:66397221-66405465:-	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	6	0	0	7	0	0
14:66397221-66415156:-	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0
14:67076117-67176802:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
14:69795409-69802175:+	0	0	0	6	22	64	7	0	6	11	0	16	7	0	48	10	10	9	9	0	27	0	14	46	16
14:7194896-7211451:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:7194896-7228646:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
14:76281154-76285781:-	0	0	0	0	7	13	0	0	0	9	0	8	0	0	9	0	9	8	0	0	0	0	0	16	6
14:81390073-81400573:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:17892988-17897950:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:17926642-17936195:+	0	0	0	0	53	30	0	0	0	0	0	0	0	0	21	0	0	0	0	0	19	0	0	32	24
15:18418348-18426709:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
15:20303430-20343643:-	0	0	0	0	0	17	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	7	0
15:24586797-24588155:+	0	0	0	7	0	11	6	0	9	0	0	25	9	0	7	0	12	0	11	0	0	0	13	30	0
15:24586797-24716038:+	0	0	0	25	0	0	29	0	16	18	0	45	12	0	0	32	56	7	21	10	0	0	22	0	0
15:25774777-25777523:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
15:25774777-25787037:-	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	18
15:27562917-27563794:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	7
15:27593078-27630735:-	0	0	0	7	79	13	0	0	0	0	0	0	6	0	12	0	0	8	0	0	30	0	0	8	54
15:29592714-29593574:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
15:31669431-31679011:+	0	0	0	0	8	0	0	0	0	0	0	0	0	0	7	0	9	0	0	0	0	0	0	0	6
15:31669431-31683998:+	0	0	0	25	23	106	25	0	38	39	0	29	23	0	66	27	39	35	31	17	13	0	52	63	20
15:32114098-32122843:+	0	0	0	0	0	0	0	0	17	11	0	12	9	0	0	0	13	11	8	9	0	0	16	0	0
15:37970157-37971008:-	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:38431603-38432981:+	0	0	0	54	6	145	44	0	93	68	0	101	53	0	137	66	106	78	70	71	11	0	144	195	12
15:40793776-40810140:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7	0
15:40803984-40815734:-	0	0	0	0	0	11	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
15:42611088-42631130:+	0	0	0	0	12	14	0	0	0	0	0	0	0	0	29	6	0	6	7	0	0	0	0	26	0
15:4439756-4445416:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	6
15:4439774-4445416:+	0	0	0	0	0	20	0	0	0	0	0	0	0	0	21	0	0	0	0	0	8	0	0	24	9
15:44402075-44416264:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
15:45325195-45329744:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
15:51293478-51306810:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:51299822-51306810:+	0	0	0	0	0	7	0	0	0	6	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
15:52402320-52419172:-	0	0	0	0	7	14	0	0	0	0	0	0	0	0	9	0	0	0	0	0	6	0	0	0	10
15:52499540-52505982:-	0	0	0	0	31	60	0	0	6	0	0	7	9	0	35	0	12	12	7	0	34	0	11	26	37
15:52499540-52529098:-	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
15:53173998-53199007:-	0	0	0	6	0	0	0	0	10	10	0	6	10	0	0	7	9	7	10	0	0	0	7	0	0
15:53607083-53621382:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:54097234-54128761:+	0	0	0	0	6	16	0	0	6	9	0	0	10	0	7	0	8	0	8	0	0	0	9	8	7
15:55376162-55414338:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:58911275-58985278:+	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	19
15:58978191-58985278:+	0	0	0	0	7	11	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	12	0
15:62244263-62277264:-	0	0	0	0	6	30	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	7	0	6
15:63908513-63909612:+	0	0	0	78	197	335	72	0	83	65	0	106	68	0	299	64	70	79	93	93	194	0	88	302	163
15:64988446-64992699:+	0	0	0	0	0	0	9	0	7	0	0	6	8	0	0	9	0	12	7	6	0	0	10	0	0
15:64988446-65008096:+	0	0	0	0	0	0	6	0	6	7	0	10	0	0	0	6	0	0	0	0	0	0	0	0	0
15:64996856-65008096:+	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	6	0	0
15:6509421-6545455:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:66514226-66580724:+	0	0	0	0	0	29	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	14	0
15:74221543-74238640:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
15:75236025-75237441:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
15:76105259-76119223:-	0	0	0	10	0	0	6	0	6	13	0	9	15	0	0	12	13	10	9	14	0	0	16	0	0
16:21157884-21191244:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16:21277005-21308941:+	0	0	0	0	82	11	0	0	0	0	0	0	0	0	9	0	0	0	0	0	45	0	0	0	24
16:21891215-21895172:+	0	0	0	0	0	19	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	12	6
16:24096691-24120106:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
16:24246600-24248189:+	0	0	0	7	0	0	0	0	0	7	0	0	0	0	17	6	0	0	0	0	0	0	0	15	0
16:24273701-24282816:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0
16:26182241-26196987:-	0	0	0	13	98	123	15	0	15	20	0	47	24	0	108	20	31	31	24	56	54	0	42	126	60
16:28574372-28609616:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0
16:30073730-30090812:-	0	0	0	0	0	22	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	20	0
16:30084571-30090812:-	0	0	0	8	0	37	11	0	11	10	0	15	14	0	25	6	11	13	0	9	6	0	19	24	0
16:30123668-30153581:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
16:30123668-30197391:-	0	0	0	8	17	29	0	0	0	0	0	0	0	0	17	0	0	0	0	7	9	0	0	13	16
16:30463931-30466008:+	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11
16:30770267-30770696:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
16:31007252-31032376:+	0	0	0	0	0	27	0	0	0	0	0	6	0	0	38	0	0	9	0	0	0	0	6	14	0
16:31028821-31032376:+	0	0	0	0	0	20	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	17	0
16:33496285-33532138:+	0	0	0	0	84	228	0	0	0	0	0	6	0	0	194	0	0	0	0	6	43	0	0	149	64
16:33496285-33543770:+	0	0	0	0	26	77	0	0	0	0	0	0	0	0	55	0	0	0	0	0	18	0	0	35	20
16:33496285-33552330:+	0	0	0	0	22	64	0	0	0	6	0	0	0	0	77	0	0	0	0	0	19	0	0	51	17
16:33496285-33576572:+	0	0	0	0	8	10	0	0	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	7	11
16:33496285-33583816:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	7
16:33496285-33601684:+	0	0	0	0	15	13	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	16	10
16:33576449-33594440:+	0	0	0	0	0	13	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
16:33576449-33601684:+	0	0	0	0	19	63	0	0	0	0	0	0	0	0	61	0	0	0	0	0	12	0	7	48	11
16:33583687-33601684:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
16:33705827-33717892:-	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13
16:37643071-37658814:-	0	0	0	0	6	29	0	0	0	0	0	0	0	0	16	0	0	0	0	0	7	0	0	15	10
16:39457198-39459176:+	0	0	0	0	9	20	0	0	0	0	0	0	0	0	16	0	0	0	0	0	13	0	0	7	12
16:40042043-40057567:+	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16:43263598-43271732:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
16:43437869-43448577:-	0	0	0	0	6	34	0	0	0	10	0	0	0	0	27	0	0	0	0	9	0	0	0	32	6
16:44803747-44874727:+	0	0	0	0	0	6	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
16:44812132-44874727:+	0	0	0	9	8	44	6	0	9	0	0	18	0	0	46	11	12	9	7	21	0	0	18	22	0
16:44859435-44874727:+	0	0	0	16	18	88	13	0	11	19	0	20	11	0	71	20	24	17	12	9	8	0	11	54	16
16:44859435-44912583:+	0	0	0	0	0	12	0	0	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	6	0
16:44874622-44912583:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
16:50911454-50922285:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	0
16:51650322-51662840:-	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	6	6	0	0	0	0	0
16:51695939-51699841:-	0	0	0	0	17	15	0	0	0	0	0	0	0	0	16	0	0	0	0	0	8	0	0	17	7
16:51898056-51910020:-	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
16:51990061-51991773:-	0	0	0	0	0	0	0	0	0	8	0	0	6	0	12	0	9	0	0	0	0	0	0	6	0
16:53864932-53886608:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
16:53864932-53904145:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16:55064758-55090916:-	0	0	0	0	0	20	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	8	0
16:55580861-55648787:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16:55611725-55620785:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16:57282657-57286031:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
16:57282657-57320388:-	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16:57315243-57334615:-	0	0	0	0	8	26	0	0	0	0	0	0	0	0	17	0	7	0	0	0	9	0	0	11	9
16:57315243-57354419:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	8	0
16:57381335-57389272:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	11	0
16:57381335-57399187:-	0	0	0	16	0	50	9	0	14	14	0	11	9	0	42	8	24	34	12	0	0	0	7	6	0
16:57913246-57913805:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16:60166349-60211264:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	7	0	0	0	17
16:60201458-60211264:+	0	0	0	0	0	11	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	7	0
16:60710416-60719352:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16:61585789-61617385:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
16:61976523-61984059:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	6	0	0	7	0
16:62128431-62130537:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
16:69562358-69577209:-	0	0	0	126	0	0	126	0	233	138	0	121	139	0	0	115	148	176	183	80	0	0	127	0	0
16:69568466-69577209:-	0	0	0	13	0	0	8	0	21	7	0	19	7	0	0	6	12	15	0	7	0	0	17	0	0
16:70438574-70530626:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	7
16:70475804-70530626:-	0	0	0	0	29	21	0	0	8	11	0	0	0	0	34	7	8	0	0	0	18	0	0	11	18
16:70490324-70530626:-	0	0	0	0	7	0	0	0	0	0	0	15	0	0	7	0	8	0	0	0	0	0	0	0	9
16:71483491-71486389:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
16:71674203-71686243:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16:71679705-71686243:+	0	0	0	14	0	11	8	0	10	6	0	7	15	0	7	0	10	10	6	0	0	0	11	11	0
16:76529499-76561299:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
16:76549212-76577979:-	0	0	0	19	0	0	8	0	11	9	0	0	22	0	0	12	15	25	13	13	0	0	14	0	0
16:76549212-76584495:-	0	0	0	13	0	19	7	0	7	0	0	13	10	0	21	6	12	15	0	20	0	0	7	11	0
16:76561173-76584495:-	0	0	0	0	7	8	0	0	0	0	0	9	7	0	9	0	0	0	0	0	0	0	0	13	6
16:78844947-78849571:+	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	10	0	0	0	6	0	0
16:79981482-79984401:+	0	0	0	0	30	22	0	0	0	0	0	0	0	0	13	0	0	0	0	0	22	0	0	20	27
16:79994838-79999566:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
16:79997509-79999566:+	0	0	0	0	23	9	0	0	0	6	0	0	0	0	12	7	0	9	6	8	15	0	10	15	24
17:10058564-10168577:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17:10089940-10168577:-	0	0	0	0	12	21	0	0	0	0	0	0	0	0	33	8	0	0	0	0	13	0	0	16	16
17:10140558-10168577:-	0	0	0	25	49	201	24	0	26	16	0	19	16	0	226	20	21	35	34	15	64	0	46	128	78
17:10459294-10460222:+	0	0	0	0	11	15	0	0	8	6	0	0	0	0	21	0	0	6	0	0	0	0	0	18	8
17:12436433-12461946:+	0	0	0	0	0	10	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
17:12787266-12787843:-	0	0	0	17	0	24	13	0	18	36	0	20	20	0	36	19	21	29	17	17	0	0	10	19	0
17:14349781-14350241:-	0	0	0	75	137	412	60	0	107	125	0	125	91	0	472	80	89	105	71	98	115	0	165	475	190
17:14366227-14369083:-	0	0	0	0	8	20	6	0	0	0	0	0	0	0	23	0	9	0	0	0	6	0	0	13	11
17:17247311-17255864:+	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17:18500980-18564881:+	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
17:29580879-29627499:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
17:29640219-29653374:-	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17:29644054-29653374:-	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	8	0	0	0	11
17:29835579-29849862:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17:29853645-29862103:-	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
17:34643694-34675179:-	0	0	0	0	30	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	17
17:353151-403719:+	0	0	0	0	7	31	0	0	0	0	0	8	0	0	38	0	0	8	0	0	0	0	0	30	8
17:39756193-39820271:-	0	0	0	6	0	8	0	0	0	6	0	9	0	0	0	0	7	6	0	0	0	0	0	10	0
17:4760487-4785127:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
17:4760487-4793930:-	0	0	0	0	19	34	0	0	0	0	0	0	0	0	26	0	0	0	0	0	9	0	0	21	10
17:4760487-4817286:-	0	0	0	0	8	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	9	0
17:48317347-48322394:+	0	0	0	31	0	14	15	0	38	24	0	23	20	0	35	29	32	59	25	14	6	0	49	17	0
17:48317347-48323243:+	0	0	0	16	0	20	17	0	23	16	0	21	25	0	41	29	17	24	12	27	0	0	36	26	0
17:48710539-48711428:-	0	0	0	0	0	22	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	11	0
17:50986165-50994447:+	0	0	0	0	0	15	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0
17:52127504-52128508:+	0	0	0	0	7	12	0	0	0	6	0	0	0	0	24	0	0	0	0	0	8	0	9	15	7
17:52362451-52368867:+	0	0	0	0	11	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
17:53540320-53546660:-	0	0	0	0	0	10	0	0	0	0	0	0	0	0	8	0	0	0	0	6	0	0	0	7	0
17:53675524-53676008:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
17:54381581-54392279:+	0	0	0	0	6	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
17:55575861-55605222:+	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	168
17:55575861-55616347:+	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	42
17:55604114-55616347:+	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
17:55614496-55616347:+	0	0	0	0	14	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	8	0	0	8	22
17:55614496-55637667:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17:58065163-58068476:-	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0
17:58092152-58123816:-	0	0	0	15	19	76	11	0	18	10	0	30	18	0	56	15	24	26	16	17	13	0	27	42	8
17:58642912-58767503:+	0	0	0	0	0	37	0	0	0	0	0	10	0	0	33	0	0	6	0	0	0	0	0	20	0
17:6180473-6220503:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
17:6198905-6199532:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
17:63038539-63040557:-	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
17:67547766-67548274:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
17:67665003-67674848:-	0	0	0	0	0	14	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	6
17:69041512-69053452:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	9	0	6	0	0	0	9	0	0	6	0
17:6999247-7023196:+	0	0	0	0	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9
17:7091032-7234802:+	0	0	0	0	6	11	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
