circRNA	pig-liver-young-1	pig-liver-old1	pig-testis-5	cow-liver-K001	cow-testis-adult2	cow-testis-neonat1	cow-liver-K006	pig-testis-54	cow-liver-B004	cow-liver-K013	pig-testis-31	cow-liver-B028	cow-liver-K018	pig-liver-old2	cow-testis-neonat3	cow-liver-B005	cow-liver-B022	cow-liver-K024	cow-liver-B008	cow-liver-K011	cow-testis-adult1	pig-liver-young-2	cow-liver-B027	cow-testis-neonat2	cow-testis-adult3
8:101872475-101882389:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
8:101899359-101903583:-	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:101923224-101939723:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
8:102164825-102165433:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
8:102220723-102226105:+	0	0	16	0	0	0	0	10	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:102233545-102236788:+	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:102233545-102243253:+	0	0	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:102271947-102276555:-	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	11	0	0	0
8:102642406-102642457:-	0	0	0	15	0	0	19	0	16	40	0	0	50	0	0	12	14	36	11	14	0	0	0	0	0
8:102642413-102642464:-	0	0	0	0	0	0	8	0	0	6	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0
8:102647058-102647109:-	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	9	0	0	10	0	0
8:10269903-10284853:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:10269903-10383392:-	0	0	6	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:10269903-10386139:-	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:102747280-102770084:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
8:102935367-102943800:-	0	0	16	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:102938373-102943800:-	0	0	11	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:102938373-102959630:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:102967215-102970988:+	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:102970868-102973964:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:102970868-102982156:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:10301242-10386139:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:103207675-103256161:+	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:103287508-103313726:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:103291767-103321590:+	0	0	7	0	0	0	0	9	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:103291767-103341634:+	0	0	7	0	0	0	0	10	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:103296275-103296365:-	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
8:103296308-103296349:-	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
8:103296433-103296480:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
8:103297223-103321590:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:103297262-103297304:-	0	0	0	12	0	0	0	0	0	6	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
8:103304982-103305035:-	0	0	0	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
8:103306647-103306740:-	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:103306681-103306732:-	0	0	0	6	0	0	0	0	0	0	0	7	0	0	0	0	8	9	9	13	0	0	13	0	0
8:103306686-103306740:-	0	0	0	9	0	0	0	0	0	6	0	7	14	0	0	0	13	0	0	9	0	0	0	0	0
8:103308354-103308464:-	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:103313632-103321590:+	0	0	18	0	0	0	0	18	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:103313632-103341634:+	0	0	19	0	0	0	0	18	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:103313632-103372118:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:103550995-103551560:+	0	0	0	11	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	21	0	0	10	0	0
8:103551002-103551567:+	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
8:103641545-103645465:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
8:103809585-103819839:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
8:10383254-10386139:-	0	0	9	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:10406165-10415724:+	0	0	15	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	7	0	0	0
8:10406165-10433424:+	0	0	35	0	0	0	0	34	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:10406165-10455443:+	0	0	31	0	0	0	0	20	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:10406165-10463877:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:104250213-104250500:-	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:104400062-104404290:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:104501289-104503018:-	0	0	8	0	0	0	0	6	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:104526993-104527268:-	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:10453471-10455443:+	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:104604871-104674443:+	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:104923136-104931876:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:104996779-104999427:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
8:105029304-105034433:-	0	0	10	0	0	0	0	7	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:105286130-105357304:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
8:105814955-105816771:-	0	0	0	0	59	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	18	0	0	10	24
8:106609257-106656825:-	0	0	9	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:106610531-106656825:-	0	0	15	0	0	0	0	17	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:106645247-106656825:-	0	0	44	0	0	0	0	23	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:106645247-106679716:-	0	0	0	0	0	0	0	11	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:106645247-106698980:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:106679567-106698980:-	0	0	6	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:107423431-107424675:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:108282801-108283625:-	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
8:1085635-1105694:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
8:108613284-108613575:-	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:10889017-10894216:+	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:108892186-108918082:+	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:109135997-109157837:+	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:10921608-10923298:-	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:10934376-10949574:-	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:10959036-10976586:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
8:109925844-109926718:-	0	0	0	13	7	41	0	0	14	12	0	6	8	0	32	10	9	0	9	8	0	0	12	33	0
8:109925844-109949205:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7
8:109980226-109984289:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
8:1100499-1105694:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:110167536-110174740:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6	0
8:110338440-110338492:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
8:110348549-110406187:-	0	0	0	0	0	0	0	0	0	6	0	10	0	0	0	0	17	9	0	0	0	0	8	0	0
8:110354924-110367447:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
8:110365512-110367319:-	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
8:110371643-110373818:-	0	0	0	16	0	0	17	0	24	25	0	24	29	0	0	17	31	24	30	20	0	0	37	0	0
8:110371643-110381486:-	0	0	0	9	0	0	7	0	7	9	0	7	9	0	0	6	18	8	10	0	0	0	13	0	0
8:110380010-110399547:-	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	0	10	0	0
8:110393431-110399547:-	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
8:110395464-110404477:-	0	0	29	0	0	0	0	22	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:110397029-110404477:-	0	0	10	0	0	0	0	7	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:110401420-110406187:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
8:110403127-110406187:-	0	0	0	39	16	0	52	0	39	64	0	61	47	0	0	32	60	44	56	54	9	0	63	0	13
8:110403127-110411604:-	0	0	0	10	6	0	15	0	21	16	0	12	6	0	0	23	21	17	19	17	0	0	17	0	0
8:110403128-110406189:-	0	0	0	7	0	0	12	0	13	9	0	8	11	0	0	6	14	7	12	9	0	0	11	0	0
8:110519688-110520910:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:110519688-110530562:+	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:110604381-110606976:-	0	0	0	0	0	25	0	0	7	10	0	0	6	0	7	6	0	0	0	0	0	0	12	13	6
8:110775737-110800605:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:110796405-110800605:+	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:110796405-110820646:+	0	0	12	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:110799277-110800605:+	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:110799277-110804398:+	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:110799277-110820646:+	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:110799277-110836615:+	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:111168778-111169360:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	37	0	0	0	0	8	0	0	0	19	0
8:111753837-111829302:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:11181256-11181325:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:111817009-111829302:+	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:11182660-11182769:+	0	0	0	29	0	0	0	0	6	0	0	34	9	0	0	0	0	10	15	16	0	0	52	0	0
8:11193848-11193896:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
8:11193848-11193902:+	0	0	0	8	0	0	10	0	0	7	0	25	8	0	0	0	0	6	10	0	0	0	50	0	0
8:112051774-112084296:+	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:112185908-112186193:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0
8:112278892-112294052:-	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:112459454-112465328:+	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
8:112499864-112500778:+	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
8:112520628-112527491:+	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:1125637-1148149:-	0	0	53	0	0	0	0	28	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:112677570-112678436:-	0	10	0	0	0	0	0	10	0	0	23	0	0	7	0	0	0	0	0	0	0	0	0	0	0
8:112677570-112681698:-	6	0	7	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:112677570-112686605:-	0	0	7	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:112685623-112686605:-	0	9	14	0	0	0	0	14	0	0	75	0	0	0	0	0	0	0	0	0	0	22	0	0	0
8:112784305-112804206:+	0	0	0	0	0	0	11	0	6	0	0	16	0	0	0	0	0	17	7	18	0	0	11	0	0
8:113373435-113382488:+	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
8:113379680-113382488:+	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
8:113614705-113635129:-	0	0	0	0	0	0	0	6	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:113724264-113728070:-	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:113825937-113861044:+	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:113826488-113861044:+	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:113826488-113893982:+	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:113860898-113893982:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:113866520-113893982:+	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:113907742-113923830:+	0	0	9	0	0	0	0	9	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:113916080-113917390:+	0	0	45	0	0	0	0	24	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:113954749-121527374:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
8:113967110-113974918:-	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:113967110-113982056:-	30	18	10	0	0	0	0	0	0	0	41	0	0	27	0	0	0	0	0	0	0	19	0	0	0
8:113974760-113982056:-	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
8:114171609-114174441:-	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:114171609-114180133:-	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:114235356-114247194:-	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:114236439-114236960:-	0	0	9	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:114236439-114247194:-	0	0	11	0	0	0	0	13	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:114266869-114285079:+	15	0	32	0	0	0	0	30	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:114275985-114285079:+	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:1146780-1155660:-	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:115461380-115463477:-	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:115581460-115599488:+	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:115581460-115618279:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:115662880-115673082:+	0	10	0	0	0	0	0	0	0	0	7	0	0	10	0	0	0	0	0	0	0	11	0	0	0
8:11569450-11574022:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:115699258-115701460:+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:115813181-115827826:-	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
8:116010595-116022036:-	0	0	15	0	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116014633-116020763:-	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
8:116014633-116022036:-	0	0	90	0	0	0	0	64	0	0	117	0	0	8	0	0	0	0	0	0	0	0	0	0	0
8:11613211-11634780:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
8:116265838-116294261:+	0	0	6	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116265838-116315074:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116266127-116277454:+	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116266127-116285509:+	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116266127-116294261:+	0	0	46	0	0	0	0	49	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116266127-116315074:+	0	0	8	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116270401-116294261:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116270401-116315074:+	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116275909-116285509:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116275909-116294261:+	26	8	84	0	0	0	0	65	0	0	391	0	0	23	0	0	0	0	0	0	0	0	0	0	0
8:116275909-116315074:+	0	0	10	0	0	0	0	7	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116285422-116294261:+	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116285422-116315074:+	0	0	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116294134-116315074:+	0	0	14	0	0	0	0	11	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:116807592-116807742:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
8:1169136-1185079:-	0	0	49	0	0	0	0	36	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:1172059-1174439:-	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:1172059-1185079:-	0	0	41	0	0	0	0	55	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:1174359-1187787:-	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:117917333-117919703:+	0	0	12	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:117919335-117919703:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118068162-118082003:+	0	0	9	0	0	0	0	8	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118079077-118082003:+	0	0	12	0	0	0	0	18	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118079077-118101360:+	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118101189-118102881:+	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118101189-118104675:+	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118102738-118124447:+	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118102738-118125413:+	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118112851-118125413:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118114425-118125413:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118118887-118120008:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118118887-118124447:+	0	0	11	0	0	0	0	13	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118118887-118125413:+	0	0	27	0	0	0	0	35	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118118887-118133990:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118427110-118428938:-	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
8:118470356-118483348:-	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118634095-118644648:+	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118761658-118783540:+	0	0	30	0	0	0	0	13	0	0	100	0	0	10	0	0	0	0	0	0	0	0	0	0	0
8:118772379-118783540:+	0	0	36	0	0	0	0	12	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118781365-118783540:+	0	10	53	0	0	0	0	31	0	0	153	0	0	15	0	0	0	0	0	0	0	0	0	0	0
8:118781423-118783540:+	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118782934-118832293:+	0	0	6	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:118782934-118850468:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:1193175-1194759:-	0	0	0	0	0	0	0	9	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:119384387-119404376:-	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:119393038-119404376:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:119675946-119689934:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:119675946-119701288:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:119675946-119720021:+	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:119684858-119701288:+	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:120129803-120131236:-	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:120263977-120265871:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:120319056-120350822:-	0	0	7	0	0	0	0	8	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:120319056-120350831:-	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:120319056-120355599:-	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:120350719-120355599:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:1204602-1204792:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
8:1205682-1205917:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
8:120821087-120821261:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
8:120885527-120900024:+	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:121046384-121047478:-	7	0	0	0	0	0	0	0	0	0	9	0	0	6	0	0	0	0	0	0	0	0	0	0	0
8:121098999-121103344:+	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:121104841-121105314:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
8:121255366-121255613:+	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
