gene_id	ssc_liver_1	ssc_liver_2	ssc_liver_3	ssc_liver_4	ssc_liver_5	ssc_liver_6	ssc_liver_7	ssc_liver_8	ssc_liver_9	ssc_liver_10	ssc_muscle_1	ssc_muscle_2	ssc_muscle_3	ssc_muscle_4	ssc_testis_1	ssc_testis_2	ssc_testis_3	ssc_testis_4	ssc_testis_5	ssc_testis_6	ssc_testis_7	ssc_testis_8	ssc_testis_9	ssc_testis_10
ENSSSCG00000007186	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	314.0	832.0	1279.0	949.0	555.0	500.0	607.97	585.0	599.0	181.0
ENSSSCG00000007187	1551.0	1421.0	810.0	976.0	435.0	397.0	460.22	302.0	341.0	251.0	152.0	487.0	1215.0	1278.0	338.0	2015.0	1946.0	1521.0	1304.0	1581.0	1578.0	2882.0	1971.0	2626.0
ENSSSCG00000007188	1308.0	1215.07	883.0	999.0	848.0	665.0	1134.0	879.0	1309.0	595.0	207.0	561.0	632.0	1015.0	463.0	2701.0	2523.0	1852.76	2281.0	2479.0	1840.0	1584.0	1106.0	1629.0
ENSSSCG00000007189	96.58	360.0	37.0	114.0	131.0	104.0	138.0	51.0	97.0	39.0	23.0	56.0	76.0	140.0	83.0	249.0	266.0	250.0	278.0	237.0	215.0	541.0	334.0	330.0
ENSSSCG00000007191	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	77.92	182.79	135.27	102.97	136.29	147.8	172.0	90.99	93.89	37.36
ENSSSCG00000007192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	2.0	0.0
ENSSSCG00000007198	127.0	181.0	27.0	43.0	89.0	64.0	86.0	112.0	69.0	37.0	12.0	1.0	28.0	33.0	138.0	273.0	233.0	170.0	258.0	332.0	322.0	565.0	277.0	847.0
ENSSSCG00000007199	24.0	5.0	52.0	3.0	30.0	27.0	30.0	51.0	15.0	5.0	0.0	0.0	7.0	7.0	191.0	1114.0	1242.0	814.0	1050.0	974.0	1090.0	2110.0	1449.0	1942.0
ENSSSCG00000007200	14.0	11.0	19.0	0.0	30.0	20.0	40.0	13.0	32.0	5.0	0.0	1.0	4.0	8.0	24.0	39.0	37.0	32.0	45.0	28.0	23.0	67.0	65.0	79.0
ENSSSCG00000007203	1239.0	1080.0	1256.0	1329.0	1232.0	1385.0	1778.0	1375.0	1508.0	1154.05	587.0	2473.0	3841.55	3931.0	1396.11	6680.76	6214.16	5569.01	4178.0	5689.0	5261.0	3871.0	2916.0	3045.0
ENSSSCG00000007206	915.0	2531.0	396.0	408.0	339.0	347.0	480.0	267.0	331.0	222.0	30.0	88.0	404.0	382.0	1012.0	4364.0	4251.0	1771.0	1403.0	1796.0	1739.0	2170.0	2216.0	1531.0
ENSSSCG00000007212	8.0	5.0	0.0	0.0	1.0	2.0	0.0	4.0	0.0	0.0	0.0	1.0	3.0	0.0	96.0	215.0	383.0	293.0	222.0	212.0	217.0	228.0	189.0	91.0
ENSSSCG00000007216	1.0	0.0	0.0	0.0	9.0	0.0	1.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	46.0
ENSSSCG00000007217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0
ENSSSCG00000007218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	8.0	0.0	90.0
ENSSSCG00000007219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2518.66	2056.0	2090.0	1417.0	1953.0	2895.0	2034.0	312.0	365.01	498.0
ENSSSCG00000007221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	1.0	0.0	227.0	318.0	418.0	386.0	339.0	406.0	536.0	1548.0	975.0	1637.0
ENSSSCG00000007224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	4.0	3.0	4.0	0.0	0.0	0.0	1.0	1.0	18.0
ENSSSCG00000007226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1674.0	1107.0	916.0	755.0	658.0	1247.0	993.0	313.0	253.0	411.0
ENSSSCG00000007228	457.0	984.0	598.0	363.0	803.0	613.0	885.0	690.0	596.0	471.0	28.0	42.0	145.0	186.0	429.0	1336.0	1370.0	944.0	938.0	1237.0	1015.0	1691.77	935.0	1423.0
ENSSSCG00000007231	16.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1715.0	4144.0	23545.0	26791.0	1.0	12.0	10.0	30.0	8.0	23.0	25.0	73.0	65.0	46.0
ENSSSCG00000007232	10.0	15.0	0.0	0.0	13.0	6.0	13.0	6.0	8.0	4.0	23.0	52.0	131.0	16.0	1622.0	11026.0	11935.0	9419.0	5185.0	5731.0	9137.0	11846.0	15752.21	3356.0
ENSSSCG00000007235	27.0	34.0	108.0	21.0	75.0	16.0	509.0	87.0	251.0	21.0	17.0	121.0	189.0	125.0	782.02	4326.02	4536.0	4555.0	3663.0	4319.0	4706.27	3137.0	3757.81	1808.0
ENSSSCG00000007236	0.0	2.0	0.0	9.04	2.06	5.17	2.06	1.02	3.01	0.0	14.0	1.04	14.24	4.14	616.85	2378.49	2707.89	2250.7	1507.04	1689.6	2352.76	1522.62	2058.98	633.6
ENSSSCG00000007237	242.0	481.0	179.0	173.96	217.94	178.83	239.94	228.98	170.99	145.0	29.0	167.96	500.76	618.86	156.15	975.51	767.11	623.3	746.96	898.4	712.24	712.38	461.02	702.4
ENSSSCG00000007238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	15.0	12.0	10.0	13.0	14.0	20.0	23.0	20.0	0.0
ENSSSCG00000007239	64.0	108.0	25.0	36.0	56.0	32.0	43.0	25.0	33.0	8.0	12.0	7.0	77.0	58.0	22.0	75.0	73.0	50.0	55.0	57.0	56.0	263.0	77.0	259.0
ENSSSCG00000007240	383.0	515.98	221.0	340.0	82.0	69.0	120.0	72.0	146.0	47.0	0.0	0.0	12.0	5.0	7.0	45.0	46.0	37.0	49.0	47.0	37.0	19.0	12.0	24.17
ENSSSCG00000007243	71.0	40.0	8.0	17.0	114.0	68.0	111.0	38.0	57.0	27.0	23.0	40.0	97.0	69.0	519.0	1668.0	1685.0	1286.0	699.0	640.01	1073.0	3813.0	5522.0	1319.8
ENSSSCG00000007244	194.0	175.0	110.99	132.0	344.07	308.98	456.0	368.85	407.35	263.0	38.0	113.0	330.0	338.09	325.0	648.0	694.0	621.79	684.0	630.0	673.14	1021.0	1006.0	787.15
ENSSSCG00000007246	892.0	557.0	283.0	525.0	1709.0	1504.0	1928.0	1153.0	970.84	703.0	158.0	279.0	792.0	879.0	540.0	1808.0	2185.0	1604.0	1675.0	1963.0	1817.0	3149.0	1965.0	3074.0
ENSSSCG00000007247	400.0	414.0	210.0	393.0	657.0	592.0	823.0	727.0	808.28	428.0	42.0	121.0	207.0	177.0	1617.99	4594.0	6104.0	5344.0	3760.0	4006.0	5270.0	5829.0	7363.0	3204.0
ENSSSCG00000007248	334.0	223.0	168.0	301.0	1274.0	1089.0	1539.0	510.0	582.0	299.0	68.0	173.0	667.0	648.0	249.0	487.0	963.0	822.0	806.0	815.0	858.0	2736.0	1805.0	2728.0
ENSSSCG00000007249	283.0	232.0	73.0	130.0	230.0	229.0	280.0	136.0	167.0	100.0	25.0	144.0	316.0	283.0	629.0	1361.0	2074.0	1651.0	1296.0	1052.0	1755.0	4251.0	4927.0	2330.0
ENSSSCG00000007252	32.0	8.0	0.0	0.0	41.0	19.0	80.0	37.0	70.0	14.0	0.0	6.0	20.0	24.0	239.0	1131.0	1467.0	1199.0	1044.0	953.0	1041.0	911.0	1008.0	276.0
ENSSSCG00000007253	404.03	743.92	390.0	454.0	452.07	433.67	615.34	512.62	597.58	353.09	114.0	665.47	852.82	1013.2	1837.16	8086.36	7499.3	7381.89	7275.22	9446.27	8345.71	5193.7	4593.4	5089.15
ENSSSCG00000007256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	317.0	1029.0	1241.0	759.0	458.0	489.0	561.0	1002.0	1581.0	201.0
ENSSSCG00000007259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	37.0	48.0	42.0	23.0	21.0	48.0	14.0	70.0	9.0
ENSSSCG00000007261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	4.0	0.0	3.0	7.0	3.0	6.0	0.0	0.0
ENSSSCG00000007262	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	6.0	5.0	6.0	0.0	0.0	3.0	2.0	0.0	1.0	1.0
ENSSSCG00000007263	0.0	0.0	0.0	0.0	3.0	4.0	9.0	3.0	5.0	2.0	0.0	1.0	17.0	12.0	1.0	5.0	5.0	6.0	5.0	2.0	2.0	37.0	12.0	19.0
ENSSSCG00000007264	190.0	258.0	73.0	421.0	174.0	222.0	260.0	219.0	160.42	153.0	397.0	947.87	4975.0	3914.0	1389.0	2326.0	2074.0	1566.0	1436.0	956.0	1754.0	1047.0	874.0	692.0
ENSSSCG00000007268	20.0	9.0	6.0	1.0	32.0	22.0	165.0	28.0	52.0	18.0	0.0	0.0	2.0	9.0	66.0	259.0	366.0	290.0	330.0	349.0	261.0	483.0	402.0	170.0
ENSSSCG00000007272	1653.0	1645.0	823.0	862.0	678.0	643.0	975.0	492.0	520.0	332.0	191.0	504.0	1287.0	1707.0	223.0	1692.0	1736.0	1267.0	1365.0	1610.0	1483.0	1962.0	1450.0	2213.0
ENSSSCG00000007275	980.66	705.67	745.0	671.0	609.4	630.84	891.29	310.13	439.87	315.05	193.0	542.8	2258.73	1461.07	1165.04	6371.76	6125.79	4756.36	4331.5	4988.78	5050.87	4515.43	4334.62	2497.87
ENSSSCG00000007278	1676.0	981.0	830.0	880.0	2514.0	1986.98	2276.0	2064.0	1505.0	1311.01	119.0	193.0	548.0	604.0	235.0	619.0	623.0	487.0	637.0	567.0	483.0	2115.0	1315.0	1873.0
ENSSSCG00000007280	1012.0	946.0	877.0	1403.0	1409.0	1462.0	2035.0	1741.0	1767.0	1214.0	340.0	1658.0	1862.0	2741.0	2770.02	8335.0	6421.0	6212.01	5220.0	6593.0	6447.0	3749.98	3482.0	2614.0
ENSSSCG00000007281	512.0	90.0	241.0	79.0	226.0	224.51	251.0	180.0	197.0	155.0	390.0	421.0	1300.0	2024.0	867.0	2016.0	1787.0	1260.0	789.0	956.0	1399.0	1400.69	1374.0	830.0
ENSSSCG00000007282	151.0	89.0	213.0	90.0	173.83	219.0	248.0	73.48	60.78	35.71	50.0	140.6	307.0	248.0	436.75	1595.3	1371.64	1061.86	981.73	1008.78	1080.58	1282.31	923.68	760.66
ENSSSCG00000007284	285.0	174.0	77.0	145.0	878.0	649.3	911.0	405.04	287.0	202.0	252.0	480.0	934.0	944.0	1436.4	2469.0	3409.0	3094.0	2847.0	2408.0	2763.0	6846.61	7761.83	3914.0
ENSSSCG00000007285	57.0	40.0	44.0	24.0	47.0	37.0	97.0	29.0	74.0	25.0	3.0	23.0	113.0	80.0	63.0	189.0	212.0	209.0	380.0	159.0	280.0	408.0	424.0	459.0
ENSSSCG00000007286	2161.89	820.78	1341.38	988.12	3538.68	5141.16	6138.13	3666.05	4983.23	3585.25	380.44	1068.73	3093.04	3692.1	209.23	779.67	991.82	369.2	822.41	869.21	521.24	1406.01	1095.55	5347.39
ENSSSCG00000007287	559.11	592.22	646.62	383.88	516.32	920.84	819.87	374.62	504.58	335.95	42.56	99.27	225.96	323.9	194.77	590.33	579.18	473.65	608.59	721.79	591.76	966.99	451.45	1722.61
ENSSSCG00000007288	240.97	222.13	34.06	106.75	782.84	648.43	949.77	135.27	275.1	114.18	209.94	358.06	3692.71	868.89	211.04	311.54	629.55	567.4	506.12	390.74	539.71	2560.76	2214.19	5123.38
ENSSSCG00000007289	1325.03	1246.87	1364.26	1137.25	1503.16	1572.57	1978.23	1643.72	1500.9	1263.82	568.06	1657.94	3200.29	4919.95	2013.86	8241.46	7083.38	5845.58	4877.88	6475.26	5841.59	5645.24	5448.81	4078.62
ENSSSCG00000007291	730.0	887.0	688.0	552.0	442.0	525.0	782.0	454.0	547.0	426.0	14.0	64.0	117.0	176.0	418.0	1552.16	1388.0	1070.0	909.0	1152.0	1189.0	1073.0	829.0	1040.0
ENSSSCG00000007305	2.0	2.0	0.0	7.0	10.0	7.0	8.0	0.0	1.0	2.0	9.0	19.0	42.0	18.0	811.0	3635.0	3992.0	2499.0	1498.0	1565.0	2678.0	2876.0	5197.0	828.0
ENSSSCG00000007307	844.0	661.0	608.0	626.65	1058.0	1167.95	1188.48	1179.74	903.79	950.0	220.83	668.0	1579.55	1876.0	600.88	1697.31	1833.7	1462.72	1359.0	1705.68	1651.24	2306.48	1534.0	2168.0
ENSSSCG00000007308	386.0	305.0	151.0	221.0	138.0	190.0	232.0	199.0	305.85	185.0	220.0	290.0	721.0	738.0	985.0	824.0	717.0	393.0	466.0	618.0	434.0	797.0	412.0	414.0
ENSSSCG00000007309	2428.0	3072.0	1774.0	2155.0	1579.26	1688.66	2441.0	1710.28	2219.0	1304.0	263.0	1705.0	1943.0	2023.0	1341.0	6157.0	6940.0	6257.0	5249.0	6096.94	6210.98	4175.0	3163.16	3913.0
ENSSSCG00000007311	614.0	620.0	401.0	465.0	429.0	419.0	577.0	474.12	569.96	391.0	142.0	416.0	830.0	777.0	624.0	1238.0	1504.0	1380.0	1349.0	1595.0	1295.0	1557.0	975.0	1427.0
ENSSSCG00000007312	16.0	24.0	0.0	0.0	210.0	242.0	275.0	151.0	203.0	165.0	57.0	57.0	421.0	354.0	1546.04	2482.0	2445.0	1693.0	1247.0	1786.0	1882.0	1910.0	2794.0	1362.0
ENSSSCG00000007313	15.0	1.0	0.0	31.0	1.0	0.0	6.0	0.0	1.0	5.0	2.0	26.0	16.0	3.0	1609.0	6471.0	5969.0	3954.0	2141.0	2534.0	4523.0	2291.11	3269.07	723.99
ENSSSCG00000007314	293.0	68.0	70.0	160.0	436.0	343.0	452.0	476.0	322.0	257.0	80.0	207.0	585.0	503.0	640.0	1133.0	1207.0	1307.0	1173.0	1479.0	1132.0	2479.0	2433.0	2665.0
ENSSSCG00000007315	1226.0	1820.0	1072.0	1442.0	528.0	575.0	608.0	489.0	357.0	338.0	128.0	246.0	760.0	764.0	1645.0	7053.0	4775.0	3464.0	3138.0	4239.69	3882.0	3430.0	4258.0	1324.0
ENSSSCG00000007317	145.0	115.0	51.0	82.0	310.0	311.0	383.0	172.0	106.0	85.0	120.0	170.0	281.0	419.0	479.0	2845.0	2985.0	2160.0	1650.0	1127.0	2477.0	3460.99	5254.0	1866.0
ENSSSCG00000007322	241.17	220.81	173.05	249.59	230.23	211.13	335.55	137.67	196.47	91.84	74.03	131.98	272.23	305.24	713.59	2769.99	2834.96	2152.51	1890.68	2441.28	2099.54	2622.15	1764.81	2102.2
ENSSSCG00000007323	87.0	36.0	78.0	18.0	98.0	72.0	130.0	117.0	137.0	62.0	15.0	72.0	169.0	155.0	176.0	617.0	546.0	574.0	566.0	655.0	561.02	556.99	416.0	422.0
ENSSSCG00000007324	43.0	30.0	75.0	75.0	154.0	114.0	219.0	153.0	185.0	60.0	16.0	43.0	184.0	122.0	222.0	421.0	614.0	547.0	653.0	649.0	731.0	2907.0	1943.0	3006.0
ENSSSCG00000007331	83.0	55.0	112.0	101.0	115.0	87.0	304.0	115.0	187.0	61.0	78.0	344.0	430.0	449.0	2279.0	3640.0	3425.0	3449.0	2947.0	3423.0	3241.05	2736.0	2508.2	758.0
ENSSSCG00000007332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	19.0	5.0	22.0	20.0	1.0	3.0	0.0	0.0	0.0
ENSSSCG00000007334	169.0	158.0	37.0	95.0	306.0	316.0	391.0	171.0	186.0	160.0	13.0	12.0	66.0	126.0	324.0	1301.0	1655.0	1369.0	1727.18	2091.0	2072.0	1747.0	1350.0	2484.0
ENSSSCG00000007336	30.0	153.0	133.0	101.0	52.0	48.0	54.0	15.0	41.0	24.0	3.0	26.0	132.0	90.0	16.0	36.0	98.0	105.0	68.0	65.0	86.0	302.0	198.0	235.0
ENSSSCG00000007337	386.0	624.0	99.0	372.0	225.0	239.0	383.0	232.0	271.0	185.0	33.0	176.0	335.0	377.0	337.0	1679.0	1619.0	1437.0	1126.0	1470.0	1349.0	1244.0	1342.0	893.0
ENSSSCG00000007338	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	43.0	121.0	115.0	50.0	68.0	33.0	80.0	143.0	199.0	54.0
ENSSSCG00000007340	174.0	159.0	46.0	124.0	215.0	192.0	258.0	186.0	176.0	143.0	89.0	181.0	546.0	508.0	140.0	405.0	470.0	398.0	494.0	491.0	461.0	824.0	510.0	909.0
ENSSSCG00000007342	386.0	278.0	313.0	327.0	357.0	468.0	524.0	482.0	528.0	374.0	255.0	692.0	1067.0	1378.0	391.0	1068.0	951.0	674.0	867.0	809.0	780.0	2116.0	942.0	2323.0
ENSSSCG00000007344	71.0	56.0	80.0	35.0	39.0	24.0	114.0	25.02	26.0	13.0	5.0	19.0	107.0	65.0	47.0	78.0	157.0	107.0	163.0	88.0	139.0	431.0	426.0	354.0
ENSSSCG00000007345	314.0	293.0	82.0	397.0	609.0	601.0	781.0	615.0	717.0	410.0	563.0	1587.0	2462.0	2988.0	1947.0	6699.25	5917.0	5214.0	4738.0	5737.15	5695.0	5113.0	3949.0	4031.0
ENSSSCG00000007346	0.0	0.0	0.0	0.0	3.0	4.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	46.0	124.0	98.0	331.0	272.0	202.0	310.0	136.0	305.0	38.0
ENSSSCG00000007348	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0	3.0	1.0
ENSSSCG00000007349	121.0	92.0	15.0	51.0	95.0	91.0	75.0	89.64	91.0	67.0	4.0	28.0	148.0	133.0	91.7	377.0	297.0	276.0	296.0	339.0	257.0	590.0	443.0	493.0
ENSSSCG00000007350	260.0	360.0	299.0	156.0	170.0	126.0	184.0	194.0	145.0	81.0	24.0	98.0	314.0	236.0	52.0	162.0	168.0	85.0	134.0	122.0	139.0	336.0	113.0	399.0
ENSSSCG00000007351	0.0	2.0	0.0	0.0	6.0	4.0	55.0	15.0	40.0	2.0	0.0	0.0	1.0	0.0	139.0	375.0	340.0	425.0	392.0	511.0	394.0	353.7	235.0	121.0
ENSSSCG00000007352	113.0	138.0	49.0	177.0	147.0	184.0	186.0	148.0	177.0	168.0	29.0	52.0	130.0	195.0	220.0	739.0	680.0	673.0	648.0	920.0	726.0	847.0	591.0	649.0
ENSSSCG00000007355	317.0	643.0	64.0	523.0	880.0	798.0	992.0	1293.0	872.0	664.0	156.0	582.0	707.0	766.0	283.23	843.0	1412.0	1356.0	1249.0	1063.0	1506.0	1690.0	1310.0	2224.0
ENSSSCG00000007356	235.0	197.0	58.0	73.0	505.0	413.0	573.0	372.0	394.0	242.0	13.0	84.0	441.0	362.0	369.0	1594.0	1307.0	1274.98	1649.0	1424.0	1541.0	3991.0	2693.0	4839.0
ENSSSCG00000007358	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	4.0	1.0	0.0	5.0	16.0	26.0	27.0	38.0	69.0	67.0	67.0	118.0	89.0	170.0	130.0	144.0
ENSSSCG00000007359	330.0	217.0	258.0	905.0	425.0	441.0	863.0	179.0	394.0	159.0	1.0	13.0	87.0	109.0	49.0	172.0	276.0	175.0	194.0	355.0	182.0	375.0	300.0	369.0
ENSSSCG00000007360	608.0	478.0	386.0	420.0	1108.0	845.0	1266.0	817.0	904.0	508.0	73.0	380.0	874.0	934.0	606.0	1236.0	2073.0	2082.0	1853.0	2084.0	2203.43	4257.0	2874.0	4756.0
ENSSSCG00000007362	924.0	1285.0	797.0	1798.0	1791.0	2025.0	2461.0	1294.0	1715.01	953.0	268.0	1089.0	1564.0	1645.0	1398.0	3243.0	5450.0	5074.01	4439.0	6168.0	5513.02	4663.0	3307.0	4887.0
ENSSSCG00000007364	170.27	121.13	244.22	201.19	152.88	169.43	297.76	93.29	204.26	75.23	26.0	43.0	114.0	108.12	991.96	2907.97	2944.79	2924.9	1591.31	2824.87	2474.63	1197.86	957.84	1016.76
ENSSSCG00000007366	15.0	14.0	0.0	4.0	28.0	14.0	75.0	17.0	28.0	6.0	0.0	1.0	13.0	12.0	160.0	1040.0	1228.0	931.0	992.0	1107.0	959.0	2003.0	1522.0	732.0
ENSSSCG00000007367	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	5.0	2.0	1.0	355.0	2286.0	2020.0	1349.0	1179.0	798.98	1260.0	922.0	1715.0	264.0
ENSSSCG00000007369	6.0	4.0	0.0	13.0	18.0	2.0	35.0	23.0	11.0	2.0	317.0	657.0	4883.78	4389.0	27.0	111.0	163.0	144.0	199.0	144.0	176.0	740.0	275.0	753.0
ENSSSCG00000007370	0.0	5.0	34.0	0.0	28.0	20.0	7.0	1.0	15.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	5.0	2.0	2.0	1.0	4.0	5.0	4.0	0.0
ENSSSCG00000007371	7449.0	9591.0	3751.0	9381.0	6990.22	5711.0	6620.0	6358.07	5361.13	4112.05	16.0	2.0	1.0	359.0	38.0	37.0	44.0	29.0	133.0	17.0	52.0	49.0	53.0	31.0
ENSSSCG00000007373	9.0	5.0	0.0	1.0	1.0	3.0	1.0	1.0	3.0	0.0	0.0	5.0	4.0	2.0	93.0	659.0	504.0	306.0	143.0	234.0	270.0	660.0	1213.0	204.0
ENSSSCG00000007377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	2.77	1.0	1.0	3.0	6.0	2.0	0.0
ENSSSCG00000007381	1541.0	1489.99	1170.0	1482.0	1165.0	1074.05	1549.33	1234.0	1247.0	820.0	129.01	392.0	767.0	732.0	545.0	2204.0	2546.0	2081.0	2247.0	2025.0	2257.02	3387.74	1871.4	4320.07
ENSSSCG00000007382	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	5.0	0.0	2.0	3.0	3.0	1.0	18.0	8.0	4.0
ENSSSCG00000007383	319.0	83.0	200.0	198.0	133.0	125.0	157.0	105.0	104.0	80.0	0.0	38.0	105.0	71.0	900.0	4390.0	3564.0	2839.0	2571.0	3055.0	3270.0	2707.0	3661.09	631.0
ENSSSCG00000007384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	4.0	1.0	0.0
ENSSSCG00000007385	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	3.0	3.0	0.0	17.0	76.0	97.0	73.0	82.0	90.0	101.0	127.0	84.0	84.0
ENSSSCG00000007391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	18.0	22.0	25.0	14.0	29.0	21.0	22.0	8.0	2.0	3.0
ENSSSCG00000007395	1448.7	1542.55	720.22	923.46	496.69	443.13	525.23	391.33	327.56	301.47	147.39	327.89	854.44	969.42	174.35	712.31	914.17	564.41	663.99	594.46	615.51	1301.49	752.95	1368.23
ENSSSCG00000007398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	4.0	8.0	0.0	0.0	1.0
ENSSSCG00000007407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0
ENSSSCG00000007421	0.0	1.0	0.0	3.0	1.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	199.0	297.0	315.0	163.0	172.0	194.0	173.0	161.0	169.0	45.0
ENSSSCG00000007422	190.0	154.0	89.0	148.0	102.0	82.0	124.0	116.0	89.0	59.0	20.0	39.0	124.0	125.0	291.0	1208.02	1110.97	770.0	789.0	979.0	832.03	650.0	825.0	532.0
ENSSSCG00000007423	4.0	6.0	1.0	9.0	19.0	4.0	43.0	3.0	6.0	0.0	0.0	6.0	0.0	4.0	308.0	654.0	541.0	419.0	493.0	413.0	464.0	376.0	331.0	126.0
ENSSSCG00000007424	39.0	0.0	0.0	0.0	29.0	12.0	8.0	0.0	0.0	0.0	26508.29	63998.0	197568.55	197684.18	11.0	26.0	14.0	24.0	20.0	13.0	22.0	13.0	20.0	174.0
ENSSSCG00000007425	233.92	204.46	65.06	82.45	172.31	144.14	197.68	118.46	141.93	64.99	79.8	106.38	878.69	771.79	534.05	1573.04	2272.22	1614.58	1265.34	971.38	1850.05	2144.01	2108.79	1699.56
ENSSSCG00000007426	1007.08	591.54	722.94	645.55	185.69	226.86	240.32	178.57	183.07	186.01	24.2	22.62	126.31	119.21	268.93	822.96	667.78	459.42	404.66	546.62	615.95	803.99	692.23	609.44
ENSSSCG00000007427	63.0	29.0	36.0	63.0	28.0	61.0	72.0	24.0	68.0	49.0	6.0	10.0	40.0	48.0	69.0	232.0	183.0	166.0	245.0	266.0	175.0	207.0	159.0	122.0
ENSSSCG00000007428	59.0	33.0	25.0	15.0	36.0	47.0	67.0	18.0	40.0	26.0	9.0	12.0	44.0	55.0	216.0	789.02	869.0	684.0	550.0	640.0	583.0	900.0	778.0	420.0
ENSSSCG00000007430	17.0	1.0	0.0	0.0	15.0	17.0	42.0	6.02	13.06	9.03	38.0	55.0	368.0	262.0	12.04	39.14	73.32	33.03	47.17	66.17	26.08	77.0	90.0	107.0
ENSSSCG00000007431	1239.0	660.0	742.0	736.0	1027.72	759.7	1232.48	627.43	754.82	364.97	122.0	170.0	737.88	624.67	342.35	714.76	1384.15	819.06	844.54	1010.15	1275.12	4351.93	1384.47	6179.44
ENSSSCG00000007432	309.73	338.0	176.0	63.0	474.82	438.38	435.21	142.77	190.04	126.59	34.0	42.73	371.34	293.1	164.51	299.74	417.36	361.76	323.77	293.6	375.48	1798.77	1478.95	1550.54
ENSSSCG00000007433	272.27	186.0	99.0	60.0	259.18	216.62	286.79	140.23	158.96	89.41	65.0	98.27	689.66	408.9	497.49	2146.26	2347.64	1792.24	1475.23	1834.4	1844.52	2585.23	2885.05	1444.46
ENSSSCG00000007435	1057.0	571.0	484.0	291.0	744.28	861.3	995.52	724.0	985.16	613.0	5.0	15.0	20.12	145.33	447.61	3009.09	2022.53	1305.91	2115.29	3083.68	2618.79	10567.07	3564.53	8245.56
