gene_id	ssc_liver_1	ssc_liver_10	ssc_liver_2	ssc_liver_3	ssc_liver_4	ssc_liver_5	ssc_liver_6	ssc_liver_7	ssc_liver_8	ssc_liver_9	ssc_muscle_1	ssc_muscle_2	ssc_muscle_3	ssc_muscle_4	ssc_testis_1	ssc_testis_10	ssc_testis_2	ssc_testis_3	ssc_testis_4	ssc_testis_5	ssc_testis_6	ssc_testis_7	ssc_testis_8	ssc_testis_9
ENSSSCG00000007280	76.0	16.0	22.0	62.0	51.0	19.0	21.0	33.0	36.0	17.0	2.0	18.0	12.0	28.0	376.0	6.0	121.0	88.0	90.0	88.0	98.0	82.0	40.0	12.0
ENSSSCG00000007282	7.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	31.0	23.0	12.0	19.0	15.0	16.0	0.0	8.0
ENSSSCG00000007284	11.0	2.0	11.0	27.0	2.0	6.0	1.0	0.0	8.0	3.0	0.0	8.0	6.0	1.0	78.0	5.0	19.0	21.0	18.0	5.0	17.0	13.0	2.0	1.0
ENSSSCG00000007287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	5.0	3.0	0.0	1.0	4.0	0.0	0.0	0.0
ENSSSCG00000007289	10.0	1.0	2.0	0.0	5.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	2.0	3.0	2.0	4.0	1.0	3.0	5.0
ENSSSCG00000007307	8.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	21.0	17.0	5.0	16.0	11.0	0.0	0.0	0.0
ENSSSCG00000007309	1.0	4.0	1.0	1.0	0.0	1.0	7.0	5.0	1.0	7.0	0.0	0.0	0.0	0.0	44.0	0.0	11.0	9.0	4.0	12.0	12.0	6.0	5.0	0.0
ENSSSCG00000007311	7.0	1.0	0.0	0.0	6.0	4.0	0.0	2.0	1.0	2.0	0.0	0.0	3.0	3.0	45.0	2.0	25.0	8.0	14.0	12.0	11.0	13.0	0.0	5.0
ENSSSCG00000007313	2.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197.0	12.0	49.0	46.0	39.0	22.0	34.0	35.0	20.0	54.0
ENSSSCG00000007322	16.0	0.0	9.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	10.0	4.0	35.0	0.0	7.0	8.0	9.0	10.0	10.0	11.0	0.0	0.0
ENSSSCG00000007323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	8.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSSSCG00000007331	10.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	4.0	361.0	6.0	145.0	108.0	85.0	65.0	75.0	81.0	23.0	6.0
ENSSSCG00000007337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	4.0	1.0	3.0	2.0	0.0	0.0
ENSSSCG00000007342	43.0	4.0	25.0	0.0	18.0	0.0	7.0	4.0	6.0	6.0	0.0	0.0	1.0	3.0	57.0	13.0	26.0	20.0	15.0	13.0	23.0	12.0	12.0	5.0
ENSSSCG00000007345	8.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	7.0	2.0	0.0	6.0	5.0	0.0	0.0
ENSSSCG00000007355	4.0	3.0	8.0	0.0	11.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	26.0	10.0	8.0	5.0	10.0	1.0	9.0	11.0	1.0	0.0
ENSSSCG00000007360	31.0	0.0	19.0	0.0	16.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	46.0	14.0	18.0	17.0	22.0	11.0	11.0	13.0	6.0	6.0
ENSSSCG00000007362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	5.0	1.0	0.0	0.0	5.0	0.0	0.0
ENSSSCG00000007364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000007369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
ENSSSCG00000007373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	2.0	0.0	1.0	4.0	0.0	0.0	0.0
ENSSSCG00000007383	0.0	1.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000007431	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0
ENSSSCG00000007438	5.0	1.0	0.0	0.0	19.0	0.0	0.0	2.0	2.0	4.0	0.0	2.0	13.0	0.0	59.0	1.0	9.0	9.0	18.0	6.0	15.0	17.0	0.0	3.0
ENSSSCG00000007453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	4.0	3.0	1.0	1.0	0.0	7.0	2.0	0.0
ENSSSCG00000007454	19.0	8.0	19.0	0.0	16.0	10.0	4.0	13.0	4.0	1.0	0.0	0.0	4.0	5.0	34.0	13.0	29.0	20.0	20.0	25.0	17.0	19.0	11.0	10.0
ENSSSCG00000007456	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000007458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	6.0	45.0	3.0	12.0	14.0	9.0	4.0	13.0	10.0	10.0	16.0
ENSSSCG00000007460	17.0	0.0	14.0	28.0	4.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	4.0	0.0	33.0	0.0	16.0	10.0	3.0	7.0	4.0	4.0	7.0	1.0
ENSSSCG00000007477	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	5.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSSSCG00000007478	6.0	7.0	2.0	0.0	0.0	3.0	2.0	2.0	0.0	1.0	1.0	0.0	7.0	19.0	92.0	22.0	29.0	10.0	15.0	13.0	30.0	21.0	13.0	11.0
ENSSSCG00000007501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	3.0	0.0	0.0	2.0	4.0	3.0	0.0
ENSSSCG00000007513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	4.0	0.0	2.0	0.0	1.0	7.0	0.0	0.0
ENSSSCG00000007514	1.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	17.0	2.0	2.0	3.0	3.0	0.0	0.0	0.0
ENSSSCG00000007521	10.0	0.0	5.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	64.0	5.0	16.0	14.0	14.0	9.0	22.0	9.0	0.0	0.0
ENSSSCG00000007529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	233.0	13.0	153.0	102.0	98.0	34.0	77.0	54.0	13.0	9.0
ENSSSCG00000007542	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	16.0	11.0	5.0	3.0	6.0	4.0	5.0	2.0
ENSSSCG00000007543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	5.0	5.0	6.0	4.0	11.0	10.0	4.0	7.0
ENSSSCG00000007544	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	120.0	7.0	33.0	30.0	28.0	10.0	23.0	31.0	16.0	4.0
ENSSSCG00000007547	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	2.0	2.0	1.0	5.0	1.0	0.0	0.0
ENSSSCG00000007575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	2.0	3.0	3.0	0.0	2.0	4.0	0.0	0.0
ENSSSCG00000007576	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0
ENSSSCG00000007580	7.0	1.0	0.0	0.0	0.0	1.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	0.0	11.0	9.0	12.0	4.0	8.0	7.0	3.0	8.0
ENSSSCG00000007590	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	4.0	0.0	2.0	2.0	5.0	0.0	0.0	5.0
ENSSSCG00000007592	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	83.0	0.0	8.0	2.0	13.0	2.0	2.0	8.0	0.0	3.0
ENSSSCG00000007599	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	2.0	13.0	9.0	4.0	1.0	11.0	14.0	10.0	2.0
ENSSSCG00000007606	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	24.0	0.0	4.0	6.0	5.0	5.0	0.0	1.0	6.0	0.0
ENSSSCG00000007650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	12.0	19.0	13.0	48.0	36.0	38.0	50.0	41.0	52.0
ENSSSCG00000007659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	9.0	6.0	4.0	6.0	5.0	1.0	5.0	6.0
ENSSSCG00000007681	5.0	1.0	7.0	0.0	27.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	18.0	5.0	15.0	8.0	8.0	3.0	10.0	9.0	3.0	0.0
ENSSSCG00000007702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	3.0	2.0	4.0	5.0	0.0	9.0	9.0	2.0
ENSSSCG00000007705	10.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	4.0	36.0	26.0	18.0	14.0	13.0	27.0	17.0	14.0
ENSSSCG00000007713	6.0	0.0	3.0	0.0	0.0	3.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	4.0	651.0	58.0	117.0	96.0	105.0	86.0	102.0	135.0	60.0	38.0
ENSSSCG00000007721	48.0	1.0	15.0	0.0	7.0	16.0	0.0	17.0	20.0	12.0	0.0	25.0	5.0	3.0	266.0	9.0	60.0	59.0	38.0	26.0	35.0	40.0	10.0	12.0
ENSSSCG00000007727	0.0	2.0	0.0	0.0	0.0	0.0	4.0	7.0	0.0	2.0	0.0	6.0	3.0	4.0	58.0	9.0	18.0	12.0	8.0	11.0	10.0	14.0	0.0	0.0
ENSSSCG00000007733	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	52.0	1.0	13.0	9.0	21.0	3.0	10.0	7.0	11.0	3.0
ENSSSCG00000007735	17.0	0.0	5.0	25.0	11.0	1.0	0.0	0.0	4.0	3.0	0.0	0.0	4.0	0.0	37.0	0.0	11.0	6.0	5.0	6.0	6.0	4.0	0.0	0.0
ENSSSCG00000007736	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0
ENSSSCG00000007748	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0
ENSSSCG00000007757	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	8.0	19.0	3.0	5.0	4.0	0.0	1.0	3.0	4.0	0.0	0.0
ENSSSCG00000007789	1.0	5.0	5.0	16.0	21.0	0.0	0.0	0.0	3.0	4.0	0.0	2.0	9.0	0.0	89.0	15.0	5.0	3.0	22.0	15.0	27.0	15.0	14.0	36.0
ENSSSCG00000007805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	46.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0
ENSSSCG00000007812	0.0	2.0	1.0	0.0	11.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0	5.0	76.0	5.0	28.0	18.0	8.0	3.0	21.0	6.0	4.0	10.0
ENSSSCG00000007814	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	3.0	5.0	4.0	4.0	4.0	3.0	0.0	16.0
ENSSSCG00000007817	9.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSSSCG00000007823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	2.0	2.0	5.0	5.0	0.0	0.0
ENSSSCG00000007826	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	17.0	5.0	18.0	6.0	5.0	0.0	0.0
ENSSSCG00000007840	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	3.0	1.0	0.0
ENSSSCG00000007845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	25.0	0.0	1.0	2.0	10.0	1.0	11.0	3.0	0.0	1.0
ENSSSCG00000007847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.0	12.0	153.0	105.0	91.0	60.0	83.0	72.0	18.0	15.0
ENSSSCG00000007855	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	424.0	24.0	80.0	57.0	50.0	38.0	54.0	48.0	28.0	40.0
ENSSSCG00000007860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	3.0	6.0	10.0	8.0	6.0	0.0	7.0	0.0	0.0
ENSSSCG00000007866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	9.0	2.0	4.0	1.0	9.0	2.0	0.0	0.0
ENSSSCG00000007872	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	4.0	6.0	3.0	0.0	6.0	0.0	4.0	0.0
ENSSSCG00000007873	90.0	4.0	17.0	18.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000007874	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	40.0	14.0	7.0	12.0	14.0	10.0	10.0	12.0	16.0	4.0
ENSSSCG00000007878	20.0	7.0	4.0	27.0	5.0	6.0	5.0	7.0	6.0	6.0	13.0	1.0	3.0	5.0	288.0	10.0	76.0	64.0	44.0	50.0	60.0	93.0	11.0	19.0
ENSSSCG00000007895	25.0	8.0	13.0	59.0	25.0	14.0	12.0	20.0	7.0	18.0	0.0	24.0	27.0	8.0	92.0	0.0	32.0	17.0	25.0	14.0	33.0	18.0	5.0	7.0
ENSSSCG00000007896	18.0	3.0	9.0	0.0	16.0	0.0	11.0	9.0	6.0	7.0	0.0	0.0	0.0	5.0	36.0	0.0	14.0	2.0	2.0	6.0	13.0	7.0	8.0	5.0
ENSSSCG00000007907	5.0	0.0	3.0	30.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	8.0	8.0	2.0	4.0	8.0	3.0	0.0	0.0
ENSSSCG00000007924	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	3.0	18.0	7.0	15.0	9.0	14.0	15.0	4.0	0.0
ENSSSCG00000007925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000007931	21.0	0.0	6.0	0.0	0.0	3.0	4.0	0.0	4.0	6.0	0.0	0.0	8.0	2.0	28.0	8.0	6.0	2.0	12.0	10.0	3.0	4.0	0.0	0.0
ENSSSCG00000007940	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	4.0	4.0	4.0	0.0	2.0	6.0	1.0	0.0
ENSSSCG00000007950	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000007951	134.0	16.0	67.0	94.0	94.0	27.0	10.0	24.0	26.0	26.0	3.0	1.0	6.0	5.0	120.0	9.0	53.0	34.0	23.0	30.0	41.0	41.0	25.0	46.0
ENSSSCG00000007955	1.0	0.0	2.0	0.0	10.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	191.0	3.0	65.0	46.0	29.0	26.0	53.0	45.0	2.0	7.0
ENSSSCG00000007981	19.0	1.0	13.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	0.0	6.0	0.0	12.0	0.0	10.0	0.0	13.0	4.0	0.0	12.0
ENSSSCG00000008009	4.0	0.0	1.0	0.0	15.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	41.0	0.0	8.0	11.0	6.0	5.0	7.0	6.0	6.0	0.0
ENSSSCG00000008012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0
ENSSSCG00000008020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	5.0	2.0	3.0	0.0	0.0	2.0	0.0	0.0
ENSSSCG00000008026	0.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0
ENSSSCG00000008068	15.0	13.0	16.0	0.0	17.0	8.0	11.0	5.0	15.0	4.0	0.0	10.0	21.0	13.0	284.0	16.0	78.0	48.0	43.0	26.0	54.0	49.0	21.0	23.0
ENSSSCG00000008070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	2.0	5.0	6.0	4.0	6.0	5.0	0.0	0.0
ENSSSCG00000008079	60.0	5.0	29.0	0.0	31.0	15.0	23.0	27.0	13.0	8.0	19.0	18.0	24.0	17.0	74.0	14.0	24.0	25.0	16.0	21.0	22.0	12.0	12.0	3.0
ENSSSCG00000008080	4.0	1.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0
ENSSSCG00000008096	65.0	8.0	68.0	61.0	35.0	30.0	10.0	17.0	5.0	0.0	0.0	42.0	16.0	18.0	95.0	16.0	137.0	184.0	207.0	114.0	117.0	164.0	61.0	18.0
ENSSSCG00000008097	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0	0.0	3.0	2.0	4.0	0.0	1.0	0.0	0.0
ENSSSCG00000008098	3.0	0.0	0.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0
ENSSSCG00000008099	0.0	1.0	0.0	0.0	16.0	0.0	2.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	7.0	0.0	9.0	7.0	3.0	0.0	2.0	3.0	0.0	0.0
ENSSSCG00000008105	4.0	2.0	0.0	0.0	13.0	2.0	0.0	0.0	2.0	1.0	5.0	0.0	0.0	0.0	177.0	0.0	51.0	40.0	28.0	15.0	23.0	19.0	4.0	9.0
ENSSSCG00000008111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	90.0	1.0	18.0	13.0	5.0	7.0	9.0	9.0	3.0	13.0
ENSSSCG00000008113	55.0	2.0	23.0	0.0	0.0	11.0	3.0	3.0	2.0	6.0	0.0	13.0	13.0	0.0	85.0	2.0	37.0	28.0	8.0	19.0	20.0	18.0	14.0	6.0
ENSSSCG00000008135	1.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	6.0	5.0	5.0	0.0	6.0	9.0	0.0	0.0
ENSSSCG00000008137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	18.0	3.0	16.0	5.0	5.0	2.0	3.0	6.0	0.0	0.0
ENSSSCG00000008138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	8.0	3.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0
ENSSSCG00000008143	15.0	2.0	19.0	0.0	0.0	4.0	10.0	4.0	3.0	3.0	7.0	145.0	73.0	50.0	256.0	38.0	44.0	40.0	40.0	36.0	49.0	42.0	0.0	12.0
ENSSSCG00000008144	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	14.0	9.0	78.0	99.0	90.0	123.0	0.0	0.0
ENSSSCG00000008153	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	2.0	7.0	24.0	0.0	9.0	6.0	5.0	6.0	1.0	5.0	6.0	4.0
ENSSSCG00000008162	6.0	6.0	8.0	35.0	10.0	3.0	7.0	11.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
ENSSSCG00000008167	28.0	0.0	14.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	26.0	35.0	36.0	27.0	119.0	7.0	37.0	2.0	20.0	21.0	21.0	15.0	15.0	0.0
ENSSSCG00000008168	16.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	21.0	0.0	0.0	0.0	0.0	7.0	4.0	4.0	0.0	0.0
ENSSSCG00000008169	116.0	16.0	46.0	93.0	54.0	12.0	8.0	17.0	19.0	9.0	0.0	6.0	2.0	3.0	142.0	48.0	37.0	21.0	12.0	17.0	26.0	31.0	28.0	10.0
ENSSSCG00000008179	19.0	2.0	11.0	0.0	25.0	2.0	4.0	10.0	4.0	6.0	2.0	0.0	17.0	2.0	751.0	40.0	292.0	233.0	227.0	62.0	225.0	197.0	42.0	53.0
ENSSSCG00000008186	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	54.0	2.0	34.0	39.0	37.0	27.0	18.0	33.0	11.0	0.0
ENSSSCG00000008188	9.0	0.0	1.0	26.0	0.0	2.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	2.0	0.0	5.0	2.0	2.0	0.0	0.0
ENSSSCG00000008192	3.0	1.0	0.0	0.0	1.0	0.0	2.0	5.0	3.0	0.0	6.0	28.0	19.0	0.0	21.0	0.0	15.0	4.0	4.0	6.0	1.0	6.0	2.0	0.0
ENSSSCG00000008201	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	0.0	2.0	4.0	3.0	0.0	0.0
ENSSSCG00000008215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000008221	1.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	2.0	0.0	0.0	0.0	3.0	79.0	4.0	19.0	14.0	17.0	6.0	10.0	8.0	7.0	12.0
ENSSSCG00000008222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	6.0	0.0	4.0	0.0	4.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0
ENSSSCG00000008225	2.0	1.0	2.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	48.0	0.0	15.0	7.0	5.0	2.0	13.0	5.0	3.0	0.0
ENSSSCG00000008237	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSSSCG00000008242	2.0	2.0	3.0	0.0	0.0	0.0	3.0	1.0	4.0	1.0	0.0	0.0	5.0	4.0	23.0	2.0	14.0	2.0	5.0	2.0	6.0	4.0	1.0	0.0
ENSSSCG00000008247	33.0	0.0	8.0	0.0	35.0	4.0	0.0	0.0	7.0	2.0	0.0	0.0	1.0	0.0	34.0	0.0	8.0	8.0	7.0	2.0	3.0	2.0	7.0	2.0
ENSSSCG00000008250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	9.0	6.0	2.0	0.0	5.0	5.0	2.0	5.0
ENSSSCG00000008263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	4.0	4.0	0.0	0.0	2.0	9.0	6.0	8.0	0.0
